Date,V_Price,MA_Price,Beta,Spread,Z-Score,Position
2022-02-01,385.1221618652344,226.6815948486328,1.698997462238565,-0.009292518783354353,-0.8713897237619049,0.0
2022-02-24,362.8435974121094,212.33453369140625,1.708769658946882,0.012788693599929957,1.6541589842934814,-1.0
2022-02-25,362.5587463378906,214.25950622558594,1.692183822482254,-0.007723910081722352,-1.0506848483260303,1.0
2022-03-02,338.0011291503906,203.716064453125,1.6591728826121726,0.000959257292095117,0.3169645002202774,0.0
2022-03-11,319.0426940917969,192.2150115966797,1.6597907892569284,0.005988286714284641,1.0820874131932998,-1.0
2022-03-15,329.0719299316406,201.42953491210938,1.6337199966045473,-0.007529161026241127,-1.1657623950867881,1.0
2022-03-16,338.58062744140625,207.0286102294922,1.6354251976640835,0.0008216347184770711,0.3682846009231695,0.0
2022-03-18,343.89495849609375,214.1031494140625,1.606266767052406,-0.011815128970681599,-1.7301559150902894,1.0
2022-03-23,336.1249084472656,209.77435302734375,1.6023300948467785,-0.0028505354596859434,-0.15922090692229954,0.0
2022-03-24,343.16802978515625,212.34429931640625,1.616062115411025,0.006452236412883394,1.696741088575966,-1.0
2022-03-25,342.8439025878906,213.4386749267578,1.6063089884619992,-0.004559432379210193,-0.4967617367767362,0.0
2022-03-29,361.04595947265625,222.90725708007812,1.6196662227320948,0.010604378194102537,2.191600264918986,-1.0
2022-03-31,351.0559997558594,216.70237731933594,1.620004249029402,-0.002772276237578808,-0.35807215326871655,0.0
2022-04-12,340.1522521972656,206.56932067871094,1.6466309021390433,0.00882533383048667,1.6556254496612903,-1.0
2022-04-18,350.97265625,208.29888916015625,1.6849652119108185,-0.003725664530747963,-1.0176329684611791,1.0
2022-04-21,358.48779296875,211.50393676757812,1.694931778741407,0.0030492124687384603,0.15526813873362297,0.0
2022-04-26,338.4898986816406,196.50473022460938,1.7224959264975666,0.011301332247739992,1.5466823971462649,-1.0
2022-04-27,355.66473388671875,209.2174072265625,1.7000279755795624,-0.01071137665923061,-2.16250218073127,1.0
2022-04-28,372.642822265625,215.6177215576172,1.7281964821250637,0.013034385929472592,1.6609387370301136,-1.0
2022-04-29,357.44512939453125,208.25982666015625,1.71636941200485,-0.005666834393139197,-1.2256617891172599,1.0
2022-05-04,362.50115966796875,209.6180419921875,1.7293359352714737,0.0011469696341350755,-0.23861776732149803,0.0
2022-05-06,341.45074462890625,198.18540954589844,1.7229115509604658,-0.005186709552731372,-1.0801055355571185,1.0
2022-05-13,327.3645935058594,195.0492401123047,1.6783314417449464,0.0073211369187902164,1.0658109967579399,-1.0
2022-05-16,324.3447265625,193.65904235839844,1.6748328632364742,-0.0018018422500745146,-0.20071102435017932,0.0
2022-05-18,330.41400146484375,195.7932891845703,1.687517288181404,0.009441055980232704,1.2907520682269953,-1.0
2022-05-24,335.125732421875,198.37789916992188,1.6893233234540768,0.0013204963048565332,0.317910262297382,0.0
2022-06-01,351.2283630371094,205.52468872070312,1.7089016329953104,0.006886861446957937,1.2638101351013376,-1.0
2022-06-08,356.4122619628906,209.01980590820312,1.7051601331790787,2.188339379927129e-05,-0.05644141721841759,0.0
2022-06-10,329.2827453613281,195.3233642578125,1.6858742852930837,-0.007891757852178216,-1.73843943442919,1.0
2022-06-14,316.8786926269531,189.45909118652344,1.6725398748674623,0.0008079613421045906,0.17824890597167806,0.0
2022-06-16,303.7369079589844,185.0828399658203,1.6411606183339826,-0.013760122330836566,-2.3679495060793565,1.0
2022-06-17,305.61572265625,186.02272033691406,1.6428896176998418,0.0009267584526924111,0.4203095274464105,0.0
2022-06-23,311.5865783691406,192.51361083984375,1.6185718579540374,-0.010534409345780205,-1.5873846851052007,1.0
2022-06-24,325.1021423339844,201.1974639892578,1.6158429067767806,-0.0013527145346188263,0.16171254543539496,0.0
2022-06-27,323.4594421386719,199.28839111328125,1.623054061376715,0.0036095570295060497,1.007168175757446,-1.0
2022-06-28,313.0915832519531,193.96253967285156,1.6142092818595024,-0.004548621005824316,-0.4903142951727661,0.0
2022-06-29,317.3213806152344,195.31358337402344,1.6246491620163739,0.005331056212014573,1.3354470297807317,-1.0
2022-07-01,313.0423889160156,195.00027465820312,1.60535542505928,-0.002359894580422406,0.008911272349719201,0.0
2022-07-07,319.26580810546875,198.54432678222656,1.608011357379714,0.004275696339107071,1.3782762472485337,-1.0
2022-07-12,318.0737609863281,200.52195739746094,1.5862406788498085,-0.0023248401126920726,0.057621582992309704,0.0
2022-07-13,318.5762023925781,199.86598205566406,1.5939298996672235,0.003837667702384806,1.2084711792217937,-1.0
2022-07-14,320.2115173339844,201.58908081054688,1.5884502647453211,-0.0027114492947362123,-0.10823739805409809,0.0
2022-07-18,326.1029357910156,202.86180114746094,1.6074784361704821,0.006964923767782238,1.7704559006923328,-1.0
2022-07-19,335.33404541015625,209.1764373779297,1.603125693681451,-0.002075863151901558,-0.23520523924680745,0.0
2022-07-27,338.18115234375,206.0533905029297,1.6411720421429,0.012088661588450123,2.4856951609432287,-1.0
2022-07-29,348.54522705078125,207.65895080566406,1.67844929981724,0.0002064702317170486,-0.2571156402891086,0.0
2022-08-01,345.3434143066406,206.92469787597656,1.6689549173571432,-0.0045777361116847715,-1.0769100297524834,1.0
2022-08-02,343.8360900878906,201.9317169189453,1.7026519992064635,0.016648572654730742,2.17972537849096,-1.0
2022-08-04,350.7913818359375,208.9904022216797,1.6785749231209075,-0.014666506326022954,-2.1803234503995075,1.0
2022-08-18,352.0622863769531,211.10630798339844,1.6676928378548015,0.0018085270696701627,0.06095102554861629,0.0
2022-09-07,323.7483825683594,196.56179809570312,1.6470353605213508,0.0041505770780077,1.0781302732716491,-1.0
2022-09-12,333.4030456542969,202.65225219726562,1.6451951737454968,0.0005383907002283195,0.4765621898360632,0.0
2022-09-13,320.61553955078125,195.82623291015625,1.63726572380837,-0.00403941553219056,-1.104522737490833,1.0
2022-09-16,310.4582824707031,189.57884216308594,1.637599055977204,0.004149511182220067,1.5005166920930897,-1.0
2022-09-19,309.3746032714844,189.4121551513672,1.633352615231713,-0.0022357016762271087,-0.3983450009368775,0.0
2022-09-20,308.6258850097656,188.37254333496094,1.6383663209773272,0.0026542129235735956,1.0212210358208584,-1.0
2022-09-21,299.98590087890625,183.41976928710938,1.635524062072271,-0.001545249905689161,-0.33290163361032404,0.0
2022-09-22,293.9368591308594,182.21340942382812,1.6132131453322827,-0.012208207473406674,-2.755845144457649,1.0
2022-09-26,285.8091735839844,177.11354064941406,1.6136724175616397,0.005938261342635087,1.5108100982330033,-1.0
2022-09-29,282.5187072753906,176.59373474121094,1.5999087885006382,-0.015160931223249463,-2.4970290313955736,1.0
2022-10-04,296.80377197265625,182.07614135742188,1.630036730404185,0.012973829794077574,2.043838964797215,-1.0
2022-10-05,299.6903381347656,184.0572509765625,1.6282504716636348,-0.000967580934286616,-0.07556540812973683,0.0
2022-10-17,291.1351318359375,181.68382263183594,1.6023916298638752,0.0064951690106909155,1.1358144865770117,-1.0
2022-10-19,293.819091796875,182.82151794433594,1.6071586389486536,-0.004090153070819724,-0.49237682474029887,0.0
2022-10-20,292.3586730957031,183.61590576171875,1.5922735800095655,-0.008082518207800149,-1.174378848232363,1.0
2022-10-24,301.5553283691406,187.0387420654297,1.612220933572808,0.007553022129968667,1.1893081737032174,-1.0
2022-10-26,315.2812194824219,199.41578674316406,1.5811015977965515,-0.015399563051175846,-1.9972352273197413,1.0
2022-11-01,328.7801208496094,202.94647216796875,1.6199704842305895,0.012826058775203819,2.031531122672483,-1.0
2022-11-02,315.58709716796875,197.0816192626953,1.6013493493574906,-0.009425608669062058,-1.2732445913651174,1.0
2022-11-04,314.1563415527344,193.18801879882812,1.626091852298869,0.014878222199229185,1.9365682898407368,-1.0
2022-11-14,334.87835693359375,203.33128356933594,1.646994282269107,-0.0071045115409447135,-1.0494715613821142,1.0
2022-11-22,340.3944091796875,206.74209594726562,1.6464672317442657,0.0003227803857157596,-0.07213585495381308,0.0
2022-11-28,340.0293273925781,207.65623474121094,1.63749055698827,-0.005796095894311293,-1.0766660222795783,1.0
2022-11-30,351.6830139160156,213.2982940673828,1.6487824712515218,0.0005255098623706544,-0.03690346798938799,0.0
2022-12-01,356.02471923828125,213.2982940673828,1.6690954719175388,0.00950244267698963,1.3262464600366217,-1.0
2022-12-14,352.7782897949219,209.6811065673828,1.6824526167287452,-0.00023662795024392835,-0.27325445147569744,0.0
2022-12-15,341.66729736328125,204.36337280273438,1.6718869482903826,-0.005158334212126192,-1.3129400999762781,1.0
2022-12-16,341.26275634765625,203.3607635498047,1.678100054589528,0.0030479333609036985,0.41239471703467173,0.0
